nOld,Long,Lat,County,StateCode,State,NationCode,Nation,Group,Order,,,,,,,,,,,
1265,-79.98490906,41.49360275,Venango,PA,Pennsylvania,ML,Midlands,2273,66717,,,,,,,,,,,
1266,-79.98490906,41.5050621,Venango,PA,Pennsylvania,ML,Midlands,2273,66718,,,,,,,,,,,
1267,-79.96772003,41.51079178,Venango,PA,Pennsylvania,ML,Midlands,2273,66719,,,,,,,,,,,
1268,-79.96199036,41.51652145,Venango,PA,Pennsylvania,ML,Midlands,2273,66720,,,,,,,,,,,
1001,-79.95626068,40.23309708,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64793,,,,,,,,,,,
1002,-79.95626068,40.23882675,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64794,,,,,,,,,,,
1006,-79.95626068,40.26747131,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64798,,,,,,,,,,,
1000,-79.95053101,40.22163773,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64792,,,,,,,,,,,
1269,-79.94480133,41.51652145,Venango,PA,Pennsylvania,ML,Midlands,2273,66721,,,,,,,,,,,
1270,-79.93907166,41.5279808,Venango,PA,Pennsylvania,ML,Midlands,2273,66722,,,,,,,,,,,
1003,-79.93334198,40.24455643,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64795,,,,,,,,,,,
1005,-79.9276123,40.25601578,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64797,,,,,,,,,,,
1271,-79.92188263,41.5279808,Venango,PA,Pennsylvania,ML,Midlands,2273,66723,,,,,,,,,,,
1272,-79.92188263,41.53371048,Venango,PA,Pennsylvania,ML,Midlands,2273,66724,,,,,,,,,,,
1004,-79.91615295,40.2502861,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64796,,,,,,,,,,,
1273,-79.91042328,41.53944016,Venango,PA,Pennsylvania,ML,Midlands,2273,66725,,,,,,,,,,,
1274,-79.9046936,41.55089951,Venango,PA,Pennsylvania,ML,Midlands,2273,66726,,,,,,,,,,,
999,-79.89323425,40.19871902,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64791,,,,,,,,,,,
1275,-79.89323425,41.55089951,Venango,PA,Pennsylvania,ML,Midlands,2273,66727,,,,,,,,,,,
1276,-79.89323425,41.56235504,Venango,PA,Pennsylvania,ML,Midlands,2273,66728,,,,,,,,,,,
1277,-79.86458588,41.56808853,Venango,PA,Pennsylvania,ML,Midlands,2273,66729,,,,,,,,,,,
998,-79.8588562,40.19298935,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64790,,,,,,,,,,,
1278,-79.85312653,41.57381821,Venango,PA,Pennsylvania,ML,Midlands,2273,66730,,,,,,,,,,,
1279,-79.85312653,41.58527374,Venango,PA,Pennsylvania,ML,Midlands,2273,66731,,,,,,,,,,,
1280,-79.83021545,41.59100723,Venango,PA,Pennsylvania,ML,Midlands,2273,66732,,,,,,,,,,,
1281,-79.82448578,41.60819244,Venango,PA,Pennsylvania,ML,Midlands,2273,66733,,,,,,,,,,,
996,-79.79582977,40.24455643,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64788,,,,,,,,,,,
995,-79.79010773,40.26747131,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64787,,,,,,,,,,,
994,-79.78437805,40.29039001,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64786,,,,,,,,,,,
997,-79.78437805,40.23309708,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64789,,,,,,,,,,,
993,-79.77864838,40.35341644,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64785,,,,,,,,,,,
1282,-79.77864838,41.60819244,Venango,PA,Pennsylvania,ML,Midlands,2273,66734,,,,,,,,,,,
992,-79.77291107,40.38779831,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64784,,,,,,,,,,,
1283,-79.77291107,41.60246658,Venango,PA,Pennsylvania,ML,Midlands,2273,66735,,,,,,,,,,,
983,-79.7671814,40.58259964,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64775,,,,,,,,,,,
984,-79.7671814,40.56541061,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64776,,,,,,,,,,,
982,-79.75572205,40.59978867,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64774,,,,,,,,,,,
985,-79.74999237,40.55395126,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64777,,,,,,,,,,,
981,-79.74427032,40.61124802,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64773,,,,,,,,,,,
991,-79.73854065,40.39352417,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64783,,,,,,,,,,,
986,-79.72134399,40.5482254,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64778,,,,,,,,,,,
990,-79.71561432,40.4107132,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64782,,,,,,,,,,,
987,-79.70988464,40.53103638,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64779,,,,,,,,,,,
980,-79.7041626,40.63416672,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64772,,,,,,,,,,,
988,-79.7041626,40.50811768,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64780,,,,,,,,,,,
989,-79.7041626,40.4336319,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64781,,,,,,,,,,,
979,-79.69843292,40.67427444,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64771,,,,,,,,,,,
1022,-79.69843292,40.67427444,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64821,,,,,,,,,,,
1046,-79.69843292,40.67427444,Butler,PA,Pennsylvania,ML,Midlands,2222,65017,,,,,,,,,,,
1021,-79.66977692,40.68000412,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64820,,,,,,,,,,,
1020,-79.65259552,40.67427444,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64819,,,,,,,,,,,
1284,-79.61248779,41.60819244,Venango,PA,Pennsylvania,ML,Midlands,2273,66736,,,,,,,,,,,
1019,-79.60675812,40.63416672,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64818,,,,,,,,,,,
1016,-79.58956146,40.60551834,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64815,,,,,,,,,,,
1017,-79.58956146,40.61124802,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64816,,,,,,,,,,,
1018,-79.58956146,40.62270737,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64817,,,,,,,,,,,
1013,-79.56665039,40.58259964,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64812,,,,,,,,,,,
1015,-79.56665039,40.61124802,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64814,,,,,,,,,,,
1012,-79.56092072,40.56541061,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64811,,,,,,,,,,,
1014,-79.56092072,40.59978867,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64813,,,,,,,,,,,
1011,-79.52081299,40.5482254,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64810,,,,,,,,,,,
1091,-79.50935364,41.60819244,Forest,PA,Pennsylvania,ML,Midlands,2239,65634,,,,,,,,,,,
1093,-79.50935364,41.60819244,Forest,PA,Pennsylvania,ML,Midlands,2239,65657,,,,,,,,,,,
1285,-79.50935364,41.60819244,Venango,PA,Pennsylvania,ML,Midlands,2273,66737,,,,,,,,,,,
1010,-79.49216461,40.53676224,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64809,,,,,,,,,,,
1009,-79.45205688,40.5253067,Armstrong,PA,Pennsylvania,ML,Midlands,2215,64808,,,,,,,,,,,
1143,-79.45205688,40.5253067,Indiana,PA,Pennsylvania,ML,Midlands,2244,65841,,,,,,,,,,,
1141,-79.44632721,40.49665451,Indiana,PA,Pennsylvania,ML,Midlands,2244,65839,,,,,,,,,,,
1142,-79.44632721,40.50811768,Indiana,PA,Pennsylvania,ML,Midlands,2244,65840,,,,,,,,,,,
1140,-79.42913818,40.49092865,Indiana,PA,Pennsylvania,ML,Midlands,2244,65838,,,,,,,,,,,
1139,-79.40621948,40.4794693,Indiana,PA,Pennsylvania,ML,Midlands,2244,65837,,,,,,,,,,,
1138,-79.38903046,40.46228027,Indiana,PA,Pennsylvania,ML,Midlands,2244,65836,,,,,,,,,,,
1137,-79.37757874,40.46228027,Indiana,PA,Pennsylvania,ML,Midlands,2244,65835,,,,,,,,,,,
1136,-79.37184906,40.48519897,Indiana,PA,Pennsylvania,ML,Midlands,2244,65834,,,,,,,,,,,
1134,-79.36038208,40.4794693,Indiana,PA,Pennsylvania,ML,Midlands,2244,65832,,,,,,,,,,,
1135,-79.36038208,40.48519897,Indiana,PA,Pennsylvania,ML,Midlands,2244,65833,,,,,,,,,,,
1133,-79.3546524,40.46228027,Indiana,PA,Pennsylvania,ML,Midlands,2244,65831,,,,,,,,,,,
1132,-79.34892273,40.46228027,Indiana,PA,Pennsylvania,ML,Midlands,2244,65830,,,,,,,,,,,
1131,-79.32601166,40.46800995,Indiana,PA,Pennsylvania,ML,Midlands,2244,65829,,,,,,,,,,,
1130,-79.31454468,40.46800995,Indiana,PA,Pennsylvania,ML,Midlands,2244,65828,,,,,,,,,,,
1127,-79.29163361,40.44509125,Indiana,PA,Pennsylvania,ML,Midlands,2244,65825,,,,,,,,,,,
1129,-79.29163361,40.46800995,Indiana,PA,Pennsylvania,ML,Midlands,2244,65827,,,,,,,,,,,
1126,-79.28590393,40.43936157,Indiana,PA,Pennsylvania,ML,Midlands,2244,65824,,,,,,,,,,,
1128,-79.28590393,40.46228027,Indiana,PA,Pennsylvania,ML,Midlands,2244,65826,,,,,,,,,,,
1125,-79.26870728,40.43936157,Indiana,PA,Pennsylvania,ML,Midlands,2244,65823,,,,,,,,,,,
1124,-79.25724792,40.42790222,Indiana,PA,Pennsylvania,ML,Midlands,2244,65822,,,,,,,,,,,
1123,-79.22859955,40.4336319,Indiana,PA,Pennsylvania,ML,Midlands,2244,65821,,,,,,,,,,,
1122,-79.2171402,40.4336319,Indiana,PA,Pennsylvania,ML,Midlands,2244,65820,,,,,,,,,,,
1121,-79.17703247,40.41644287,Indiana,PA,Pennsylvania,ML,Midlands,2244,65819,,,,,,,,,,,
1120,-79.1312027,40.40498352,Indiana,PA,Pennsylvania,ML,Midlands,2244,65818,,,,,,,,,,,
1119,-79.11974335,40.39352417,Indiana,PA,Pennsylvania,ML,Midlands,2244,65817,,,,,,,,,,,
1118,-79.11401367,40.38779831,Indiana,PA,Pennsylvania,ML,Midlands,2244,65816,,,,,,,,,,,
1117,-79.10255432,40.38206482,Indiana,PA,Pennsylvania,ML,Midlands,2244,65815,,,,,,,,,,,
1116,-79.0853653,40.38779831,Indiana,PA,Pennsylvania,ML,Midlands,2244,65814,,,,,,,,,,,
1115,-79.05671692,40.38779831,Indiana,PA,Pennsylvania,ML,Midlands,2244,65813,,,,,,,,,,,
1114,-79.05098724,40.39352417,Indiana,PA,Pennsylvania,ML,Midlands,2244,65812,,,,,,,,,,,
1113,-79.03952789,40.41644287,Indiana,PA,Pennsylvania,ML,Midlands,2244,65811,,,,,,,,,,,
1112,-79.02806854,40.42217255,Indiana,PA,Pennsylvania,ML,Midlands,2244,65810,,,,,,,,,,,
1111,-79.01087952,40.42217255,Indiana,PA,Pennsylvania,ML,Midlands,2244,65809,,,,,,,,,,,
1110,-78.97077179,40.39352417,Indiana,PA,Pennsylvania,ML,Midlands,2244,65808,,,,,,,,,,,
1087,-78.94212341,41.60819244,Elk,PA,Pennsylvania,ML,Midlands,2236,65539,,,,,,,,,,,
1092,-78.94212341,41.60819244,Forest,PA,Pennsylvania,ML,Midlands,2239,65635,,,,,,,,,,,
1109,-78.91347504,40.49092865,Indiana,PA,Pennsylvania,ML,Midlands,2244,65807,,,,,,,,,,,
1108,-78.89055634,40.5253067,Indiana,PA,Pennsylvania,ML,Midlands,2244,65806,,,,,,,,,,,
1075,-78.79888916,40.72584152,Clearfield,PA,Pennsylvania,ML,Midlands,2229,65283,,,,,,,,,,,
1107,-78.79888916,40.72584152,Indiana,PA,Pennsylvania,ML,Midlands,2244,65805,,,,,,,,,,,
1088,-78.48375702,41.61965561,Elk,PA,Pennsylvania,ML,Midlands,2236,65540,,,,,,,,,,,
1089,-78.47802734,41.60246658,Elk,PA,Pennsylvania,ML,Midlands,2236,65541,,,,,,,,,,,
1047,-78.4264679,41.59673691,Cameron,PA,Pennsylvania,ML,Midlands,2224,65054,,,,,,,,,,,
1090,-78.4264679,41.59673691,Elk,PA,Pennsylvania,ML,Midlands,2236,65542,,,,,,,,,,,
1048,-78.42073822,41.60819244,Cameron,PA,Pennsylvania,ML,Midlands,2224,65055,,,,,,,,,,,
1073,-78.35770416,40.7315712,Centre,PA,Pennsylvania,ML,Midlands,2226,65103,,,,,,,,,,,
1074,-78.35770416,40.7315712,Clearfield,PA,Pennsylvania,ML,Midlands,2229,65282,,,,,,,,,,,
419,-78.35197449,39.63721848,Washington,MD,Maryland,ML,Midlands,1180,37614,,,,,,,,,,,
420,-78.34625244,39.66587067,Washington,MD,Maryland,ML,Midlands,1180,37615,,,,,,,,,,,
421,-78.33479309,39.67159653,Washington,MD,Maryland,ML,Midlands,1180,37616,,,,,,,,,,,
424,-78.32906342,39.7231636,Washington,MD,Maryland,ML,Midlands,1180,37619,,,,,,,,,,,
418,-78.32332611,39.6314888,Washington,MD,Maryland,ML,Midlands,1180,37613,,,,,,,,,,,
422,-78.32332611,39.68305588,Washington,MD,Maryland,ML,Midlands,1180,37617,,,,,,,,,,,
423,-78.31759644,39.7002449,Washington,MD,Maryland,ML,Midlands,1180,37618,,,,,,,,,,,
417,-78.30041504,39.62576294,Washington,MD,Maryland,ML,Midlands,1180,37612,,,,,,,,,,,
416,-78.27748871,39.62576294,Washington,MD,Maryland,ML,Midlands,1180,37611,,,,,,,,,,,
415,-78.25457764,39.63721848,Washington,MD,Maryland,ML,Midlands,1180,37610,,,,,,,,,,,
414,-78.24311829,39.6544075,Washington,MD,Maryland,ML,Midlands,1180,37609,,,,,,,,,,,
413,-78.22592926,39.67159653,Washington,MD,Maryland,ML,Midlands,1180,37608,,,,,,,,,,,
1049,-78.22019958,41.60819244,Cameron,PA,Pennsylvania,ML,Midlands,2224,65056,,,,,,,,,,,
412,-78.19155121,39.68305588,Washington,MD,Maryland,ML,Midlands,1180,37607,,,,,,,,,,,
411,-78.13425446,39.6773262,Washington,MD,Maryland,ML,Midlands,1180,37606,,,,,,,,,,,
1072,-78.11706543,40.73730087,Centre,PA,Pennsylvania,ML,Midlands,2226,65102,,,,,,,,,,,
410,-78.11133575,39.66587067,Washington,MD,Maryland,ML,Midlands,1180,37605,,,,,,,,,,,
425,-78.09414673,39.7231636,Washington,MD,Maryland,ML,Midlands,1180,37620,,,,,,,,,,,
1094,-78.09414673,39.7231636,Franklin,PA,Pennsylvania,ML,Midlands,2240,65663,,,,,,,,,,,
1050,-78.04830933,41.47641754,Cameron,PA,Pennsylvania,ML,Midlands,2224,65057,,,,,,,,,,,
1095,-78.04830933,39.78046036,Franklin,PA,Pennsylvania,ML,Midlands,2240,65664,,,,,,,,,,,
409,-78.04257965,39.62003326,Washington,MD,Maryland,ML,Midlands,1180,37604,,,,,,,,,,,
408,-78.0082016,39.60284424,Washington,MD,Maryland,ML,Midlands,1180,37603,,,,,,,,,,,
1096,-78.00247192,39.8377533,Franklin,PA,Pennsylvania,ML,Midlands,2240,65665,,,,,,,,,,,
1051,-77.99101257,41.47641754,Cameron,PA,Pennsylvania,ML,Midlands,2224,65058,,,,,,,,,,,
1076,-77.99101257,41.47641754,Clinton,PA,Pennsylvania,ML,Midlands,2230,65286,,,,,,,,,,,
1078,-77.99101257,41.47641754,Clinton,PA,Pennsylvania,ML,Midlands,2230,65330,,,,,,,,,,,
1097,-77.97383118,39.87213516,Franklin,PA,Pennsylvania,ML,Midlands,2240,65666,,,,,,,,,,,
407,-77.95090485,39.60284424,Washington,MD,Maryland,ML,Midlands,1180,37602,,,,,,,,,,,
1071,-77.95090485,40.69719315,Centre,PA,Pennsylvania,ML,Midlands,2226,65101,,,,,,,,,,,
1098,-77.9394455,39.94088745,Franklin,PA,Pennsylvania,ML,Midlands,2240,65667,,,,,,,,,,,
406,-77.92799377,39.59711456,Washington,MD,Maryland,ML,Midlands,1180,37601,,,,,,,,,,,
1099,-77.92799377,39.98099518,Franklin,PA,Pennsylvania,ML,Midlands,2240,65668,,,,,,,,,,,
1100,-77.91652679,39.99818039,Franklin,PA,Pennsylvania,ML,Midlands,2240,65669,,,,,,,,,,,
405,-77.90506744,39.59711456,Washington,MD,Maryland,ML,Midlands,1180,37600,,,,,,,,,,,
404,-77.89361572,39.61429977,Washington,MD,Maryland,ML,Midlands,1180,37599,,,,,,,,,,,
1170,-77.88788605,40.42790222,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66164,,,,,,,,,,,
1101,-77.88215637,40.03256226,Franklin,PA,Pennsylvania,ML,Midlands,2240,65670,,,,,,,,,,,
1169,-77.88215637,40.37633514,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66163,,,,,,,,,,,
403,-77.87068939,39.61429977,Washington,MD,Maryland,ML,Midlands,1180,37598,,,,,,,,,,,
398,-77.86495972,39.54554367,Washington,MD,Maryland,ML,Midlands,1180,37593,,,,,,,,,,,
1168,-77.86495972,40.37060547,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66162,,,,,,,,,,,
399,-77.85923004,39.55127716,Washington,MD,Maryland,ML,Midlands,1180,37594,,,,,,,,,,,
1102,-77.85923004,40.05548096,Franklin,PA,Pennsylvania,ML,Midlands,2240,65671,,,,,,,,,,,
397,-77.853508,39.52262878,Washington,MD,Maryland,ML,Midlands,1180,37592,,,,,,,,,,,
402,-77.853508,39.6085701,Washington,MD,Maryland,ML,Midlands,1180,37597,,,,,,,,,,,
1167,-77.84777832,40.36487961,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66161,,,,,,,,,,,
396,-77.83631897,39.50543976,Washington,MD,Maryland,ML,Midlands,1180,37591,,,,,,,,,,,
400,-77.83631897,39.57419586,Washington,MD,Maryland,ML,Midlands,1180,37595,,,,,,,,,,,
1172,-77.83631897,40.55968094,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66166,,,,,,,,,,,
401,-77.83058929,39.58565521,Washington,MD,Maryland,ML,Midlands,1180,37596,,,,,,,,,,,
1166,-77.82485199,40.35341644,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66160,,,,,,,,,,,
395,-77.81912231,39.49971008,Washington,MD,Maryland,ML,Midlands,1180,37590,,,,,,,,,,,
1103,-77.81912231,40.11850739,Franklin,PA,Pennsylvania,ML,Midlands,2240,65672,,,,,,,,,,,
1070,-77.81340027,40.74876022,Centre,PA,Pennsylvania,ML,Midlands,2226,65100,,,,,,,,,,,
1163,-77.81340027,40.37060547,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66157,,,,,,,,,,,
1171,-77.81340027,40.502388,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66165,,,,,,,,,,,
1164,-77.80767059,40.35914612,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66158,,,,,,,,,,,
1165,-77.80767059,40.35341644,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66159,,,,,,,,,,,
390,-77.79048157,39.44241333,Washington,MD,Maryland,ML,Midlands,1180,37585,,,,,,,,,,,
394,-77.79048157,39.49971008,Washington,MD,Maryland,ML,Midlands,1180,37589,,,,,,,,,,,
389,-77.78475189,39.4252243,Washington,MD,Maryland,ML,Midlands,1180,37584,,,,,,,,,,,
391,-77.78475189,39.47106171,Washington,MD,Maryland,ML,Midlands,1180,37586,,,,,,,,,,,
1069,-77.78475189,40.7315712,Centre,PA,Pennsylvania,ML,Midlands,2226,65099,,,,,,,,,,,
393,-77.77901459,39.49971008,Washington,MD,Maryland,ML,Midlands,1180,37588,,,,,,,,,,,
1173,-77.77901459,40.60551834,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66167,,,,,,,,,,,
392,-77.77328491,39.48252487,Washington,MD,Maryland,ML,Midlands,1180,37587,,,,,,,,,,,
1174,-77.76756287,40.60551834,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66168,,,,,,,,,,,
388,-77.76183319,39.41376877,Washington,MD,Maryland,ML,Midlands,1180,37583,,,,,,,,,,,
385,-77.75610352,39.35647202,Washington,MD,Maryland,ML,Midlands,1180,37580,,,,,,,,,,,
1144,-77.75610352,40.36487961,Juniata,PA,Pennsylvania,ML,Midlands,2246,65867,,,,,,,,,,,
1146,-77.75610352,40.36487961,Juniata,PA,Pennsylvania,ML,Midlands,2246,65901,,,,,,,,,,,
1162,-77.75610352,40.36487961,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66156,,,,,,,,,,,
386,-77.75037384,39.39085007,Washington,MD,Maryland,ML,Midlands,1180,37581,,,,,,,,,,,
387,-77.75037384,39.4023056,Washington,MD,Maryland,ML,Midlands,1180,37582,,,,,,,,,,,
1104,-77.75037384,40.21017838,Franklin,PA,Pennsylvania,ML,Midlands,2240,65673,,,,,,,,,,,
1175,-77.73317719,40.62270737,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66169,,,,,,,,,,,
1068,-77.72172546,40.7315712,Centre,PA,Pennsylvania,ML,Midlands,2226,65098,,,,,,,,,,,
1176,-77.72172546,40.62270737,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66170,,,,,,,,,,,
384,-77.71599579,39.32782364,Washington,MD,Maryland,ML,Midlands,1180,37579,,,,,,,,,,,
427,-77.71599579,39.32782364,Washington,MD,Maryland,ML,Midlands,1180,37636,,,,,,,,,,,
1067,-77.71026611,40.72010803,Centre,PA,Pennsylvania,ML,Midlands,2226,65097,,,,,,,,,,,
1105,-77.71026611,40.26174545,Franklin,PA,Pennsylvania,ML,Midlands,2240,65674,,,,,,,,,,,
1106,-77.69307709,40.26174545,Franklin,PA,Pennsylvania,ML,Midlands,2240,65675,,,,,,,,,,,
1145,-77.69307709,40.26174545,Juniata,PA,Pennsylvania,ML,Midlands,2246,65900,,,,,,,,,,,
354,-77.68734741,39.32209396,Frederick,MD,Maryland,ML,Midlands,1169,37091,,,,,,,,,,,
426,-77.68734741,39.32209396,Washington,MD,Maryland,ML,Midlands,1180,37635,,,,,,,,,,,
1177,-77.67588806,40.62270737,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66171,,,,,,,,,,,
1178,-77.67015839,40.63416672,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66172,,,,,,,,,,,
1179,-77.67015839,40.65708542,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66173,,,,,,,,,,,
1183,-77.67015839,40.70292282,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66177,,,,,,,,,,,
1182,-77.66442871,40.68000412,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66176,,,,,,,,,,,
1184,-77.66442871,40.7086525,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66178,,,,,,,,,,,
1185,-77.66442871,40.72010803,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66179,,,,,,,,,,,
1180,-77.64723969,40.66281509,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66174,,,,,,,,,,,
1181,-77.64723969,40.67427444,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66175,,,,,,,,,,,
353,-77.64151001,39.31063461,Frederick,MD,Maryland,ML,Midlands,1169,37090,,,,,,,,,,,
1066,-77.64151001,40.74876022,Centre,PA,Pennsylvania,ML,Midlands,2226,65096,,,,,,,,,,,
1186,-77.64151001,40.7315712,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66180,,,,,,,,,,,
1187,-77.64151001,40.74876022,Mifflin,PA,Pennsylvania,ML,Midlands,2256,66181,,,,,,,,,,,
352,-77.61286163,39.31063461,Frederick,MD,Maryland,ML,Midlands,1169,37089,,,,,,,,,,,
1077,-77.60713959,41.47641754,Clinton,PA,Pennsylvania,ML,Midlands,2230,65287,,,,,,,,,,,
1147,-77.60713959,41.47641754,Lycoming,PA,Pennsylvania,ML,Midlands,2253,66086,,,,,,,,,,,
1148,-77.60713959,41.52225113,Lycoming,PA,Pennsylvania,ML,Midlands,2253,66087,,,,,,,,,,,
351,-77.55556488,39.27625656,Frederick,MD,Maryland,ML,Midlands,1169,37088,,,,,,,,,,,
378,-77.54410553,39.13874435,Montgomery,MD,Maryland,ML,Midlands,1174,37291,,,,,,,,,,,
379,-77.54410553,39.15593338,Montgomery,MD,Maryland,ML,Midlands,1174,37292,,,,,,,,,,,
350,-77.53264618,39.27052689,Frederick,MD,Maryland,ML,Midlands,1169,37087,,,,,,,,,,,
380,-77.53264618,39.17312622,Montgomery,MD,Maryland,ML,Midlands,1174,37293,,,,,,,,,,,
377,-77.52119446,39.11582565,Montgomery,MD,Maryland,ML,Midlands,1174,37290,,,,,,,,,,,
381,-77.5039978,39.19604111,Montgomery,MD,Maryland,ML,Midlands,1174,37294,,,,,,,,,,,
349,-77.49826813,39.25333786,Frederick,MD,Maryland,ML,Midlands,1169,37086,,,,,,,,,,,
376,-77.48108673,39.09290695,Montgomery,MD,Maryland,ML,Midlands,1174,37289,,,,,,,,,,,
348,-77.47535706,39.24760818,Frederick,MD,Maryland,ML,Midlands,1169,37085,,,,,,,,,,,
382,-77.46962738,39.21895981,Montgomery,MD,Maryland,ML,Midlands,1174,37295,,,,,,,,,,,
347,-77.46389008,39.23041916,Frederick,MD,Maryland,ML,Midlands,1169,37084,,,,,,,,,,,
364,-77.46389008,39.23041916,Montgomery,MD,Maryland,ML,Midlands,1174,37268,,,,,,,,,,,
383,-77.46389008,39.23041916,Montgomery,MD,Maryland,ML,Midlands,1174,37296,,,,,,,,,,,
375,-77.42951965,39.06426239,Montgomery,MD,Maryland,ML,Midlands,1174,37288,,,,,,,,,,,
374,-77.3493042,39.05853271,Montgomery,MD,Maryland,ML,Midlands,1174,37287,,,,,,,,,,,
373,-77.28627777,39.03561401,Montgomery,MD,Maryland,ML,Midlands,1174,37286,,,,,,,,,,,
372,-77.26335907,39.00123596,Montgomery,MD,Maryland,ML,Midlands,1174,37285,,,,,,,,,,,
371,-77.25189972,38.98405075,Montgomery,MD,Maryland,ML,Midlands,1174,37284,,,,,,,,,,,
370,-77.22325134,38.97258759,Montgomery,MD,Maryland,ML,Midlands,1174,37283,,,,,,,,,,,
369,-77.18314362,38.96686172,Montgomery,MD,Maryland,ML,Midlands,1174,37282,,,,,,,,,,,
368,-77.13730621,38.94394302,Montgomery,MD,Maryland,ML,Midlands,1174,37281,,,,,,,,,,,
367,-77.06282806,38.99550629,Montgomery,MD,Maryland,ML,Midlands,1174,37280,,,,,,,,,,,
1149,-77.02272034,41.53371048,Lycoming,PA,Pennsylvania,ML,Midlands,2253,66088,,,,,,,,,,,
366,-77.01699066,38.97258759,Montgomery,MD,Maryland,ML,Midlands,1174,37279,,,,,,,,,,,
1150,-76.98261261,41.55089951,Lycoming,PA,Pennsylvania,ML,Midlands,2253,66089,,,,,,,,,,,
363,-76.90812683,39.12155914,Howard,MD,Maryland,ML,Midlands,1172,37214,,,,,,,,,,,
365,-76.90812683,39.12155914,Montgomery,MD,Maryland,ML,Midlands,1174,37278,,,,,,,,,,,
362,-76.89093781,39.11009979,Howard,MD,Maryland,ML,Midlands,1172,37213,,,,,,,,,,,
1151,-76.89093781,41.59100723,Lycoming,PA,Pennsylvania,ML,Midlands,2253,66090,,,,,,,,,,,
1152,-76.88520813,41.58527374,Lycoming,PA,Pennsylvania,ML,Midlands,2253,66091,,,,,,,,,,,
361,-76.85655975,39.09864044,Howard,MD,Maryland,ML,Midlands,1172,37212,,,,,,,,,,,
1153,-76.83364105,41.57954788,Lycoming,PA,Pennsylvania,ML,Midlands,2253,66092,,,,,,,,,,,
