"","Long","Lat","County","StateCode","State","NationCode","Nation","Group","Order"
"282",-81.2797927856445,27.0321483612061,"Glades","FL","Florida","SC","Spanish Caribbean",311,13030
"283",-81.2797927856445,27.112361907959,"Glades","FL","Florida","SC","Spanish Caribbean",311,13031
"284",-81.1709289550781,27.1180934906006,"Glades","FL","Florida","SC","Spanish Caribbean",311,13032
"285",-81.1651992797852,27.2040348052979,"Glades","FL","Florida","SC","Spanish Caribbean",311,13033
"286",-80.9532089233398,27.2040348052979,"Glades","FL","Florida","SC","Spanish Caribbean",311,13034
"287",-82.0590133666992,27.3358173370361,"Hardee","FL","Florida","DS","Deep South",314,13125
"288",-81.5605392456055,27.3358173370361,"Hardee","FL","Florida","DS","Deep South",314,13128
"289",-82.0590133666992,27.3358173370361,"Hardee","FL","Florida","DS","Deep South",314,13129
"290",-80.9532089233398,27.2040348052979,"Highlands","FL","Florida","DS","Deep South",317,13192
"291",-81.1651992797852,27.2040348052979,"Highlands","FL","Florida","DS","Deep South",317,13193
"292",-81.1709289550781,27.1180934906006,"Highlands","FL","Florida","DS","Deep South",317,13194
"293",-81.2797927856445,27.112361907959,"Highlands","FL","Florida","DS","Deep South",317,13195
"294",-81.2797927856445,27.0321483612061,"Highlands","FL","Florida","DS","Deep South",317,13196
"295",-81.3370895385742,27.0321483612061,"Highlands","FL","Florida","DS","Deep South",317,13197
"296",-81.3370895385742,27.043607711792,"Highlands","FL","Florida","DS","Deep South",317,13198
"297",-81.3600082397461,27.037878036499,"Highlands","FL","Florida","DS","Deep South",317,13199
"298",-81.3600082397461,27.0321483612061,"Highlands","FL","Florida","DS","Deep South",317,13200
"299",-81.5662689208984,27.0321483612061,"Highlands","FL","Florida","DS","Deep South",317,13201
"300",-81.5605392456055,27.3358173370361,"Highlands","FL","Florida","DS","Deep South",317,13202
"301",-82.2137145996094,27.1983070373535,"Manatee","FL","Florida","DS","Deep South",330,13644
"302",-82.2710113525391,27.2097663879395,"Manatee","FL","Florida","DS","Deep South",330,13645
"303",-82.276741027832,27.3816528320312,"Manatee","FL","Florida","DS","Deep South",330,13646
"304",-82.4314346313477,27.3816528320312,"Manatee","FL","Florida","DS","Deep South",330,13647
"305",-82.4371643066406,27.3873825073242,"Manatee","FL","Florida","DS","Deep South",330,13648
"306",-82.5632171630859,27.3873825073242,"Manatee","FL","Florida","DS","Deep South",330,13649
"307",-82.0590133666992,27.3358173370361,"Manatee","FL","Florida","DS","Deep South",330,13668
"308",-82.0590133666992,27.2498722076416,"Manatee","FL","Florida","DS","Deep South",330,13669
"309",-82.1564178466797,27.2441425323486,"Manatee","FL","Florida","DS","Deep South",330,13670
"310",-82.1564178466797,27.2040348052979,"Manatee","FL","Florida","DS","Deep South",330,13671
"311",-82.2137145996094,27.1983070373535,"Manatee","FL","Florida","DS","Deep South",330,13672
"312",-80.2140884399414,27.2556018829346,"Martin","FL","Florida","SC","Spanish Caribbean",332,13718
"313",-80.6781845092773,27.1352806091309,"Martin","FL","Florida","SC","Spanish Caribbean",332,13736
"314",-80.6724548339844,27.2040348052979,"Martin","FL","Florida","SC","Spanish Caribbean",332,13737
"315",-80.28857421875,27.2040348052979,"Martin","FL","Florida","SC","Spanish Caribbean",332,13738
"316",-80.28857421875,27.2556018829346,"Martin","FL","Florida","SC","Spanish Caribbean",332,13739
"317",-80.2140884399414,27.2556018829346,"Martin","FL","Florida","SC","Spanish Caribbean",332,13740
"318",-80.6724548339844,27.2040348052979,"Okeechobee","FL","Florida","DS","Deep South",337,13906
"319",-80.6781845092773,27.1352806091309,"Okeechobee","FL","Florida","DS","Deep South",337,13907
"320",-80.7755966186523,27.2040348052979,"Okeechobee","FL","Florida","DS","Deep South",337,13908
"321",-80.7927780151367,27.2154941558838,"Okeechobee","FL","Florida","DS","Deep South",337,13909
"322",-80.8386154174805,27.2040348052979,"Okeechobee","FL","Florida","DS","Deep South",337,13910
"323",-80.8500747680664,27.2040348052979,"Okeechobee","FL","Florida","DS","Deep South",337,13911
"324",-80.8615341186523,27.2154941558838,"Okeechobee","FL","Florida","DS","Deep South",337,13912
"325",-80.8615341186523,27.1753883361816,"Okeechobee","FL","Florida","DS","Deep South",337,13913
"326",-80.8729934692383,27.1524696350098,"Okeechobee","FL","Florida","DS","Deep South",337,13914
"327",-80.8901824951172,27.1753883361816,"Okeechobee","FL","Florida","DS","Deep South",337,13915
"328",-80.9073715209961,27.1868476867676,"Okeechobee","FL","Florida","DS","Deep South",337,13916
"329",-80.9360198974609,27.1925754547119,"Okeechobee","FL","Florida","DS","Deep South",337,13917
"330",-80.9532089233398,27.2040348052979,"Okeechobee","FL","Florida","DS","Deep South",337,13918
"331",-80.8729934692383,27.1524696350098,"Palm Beach","FL","Florida","SC","Spanish Caribbean",340,14005
"332",-80.8615341186523,27.1753883361816,"Palm Beach","FL","Florida","SC","Spanish Caribbean",340,14006
"333",-80.8615341186523,27.2154941558838,"Palm Beach","FL","Florida","SC","Spanish Caribbean",340,14007
"334",-80.8500747680664,27.2040348052979,"Palm Beach","FL","Florida","SC","Spanish Caribbean",340,14008
"335",-80.8386154174805,27.2040348052979,"Palm Beach","FL","Florida","SC","Spanish Caribbean",340,14009
"336",-80.7927780151367,27.2154941558838,"Palm Beach","FL","Florida","SC","Spanish Caribbean",340,14010
"337",-80.7755966186523,27.2040348052979,"Palm Beach","FL","Florida","SC","Spanish Caribbean",340,14011
"338",-80.6781845092773,27.1352806091309,"Palm Beach","FL","Florida","SC","Spanish Caribbean",340,14012
"339",-80.2140884399414,27.2556018829346,"St. Lucie","FL","Florida","DS","Deep South",346,14232
"340",-80.28857421875,27.2556018829346,"St. Lucie","FL","Florida","DS","Deep South",346,14233
"341",-80.28857421875,27.2040348052979,"St. Lucie","FL","Florida","DS","Deep South",346,14234
"342",-80.6724548339844,27.2040348052979,"St. Lucie","FL","Florida","DS","Deep South",346,14235
"343",-82.2137145996094,27.1983070373535,"Sarasota","FL","Florida","SC","Spanish Caribbean",348,14299
"344",-82.5632171630859,27.3873825073242,"Sarasota","FL","Florida","SC","Spanish Caribbean",348,14318
"345",-82.4371643066406,27.3873825073242,"Sarasota","FL","Florida","SC","Spanish Caribbean",348,14319
"346",-82.4314346313477,27.3816528320312,"Sarasota","FL","Florida","SC","Spanish Caribbean",348,14320
"347",-82.276741027832,27.3816528320312,"Sarasota","FL","Florida","SC","Spanish Caribbean",348,14321
"348",-82.2710113525391,27.2097663879395,"Sarasota","FL","Florida","SC","Spanish Caribbean",348,14322
"349",-82.2137145996094,27.1983070373535,"Sarasota","FL","Florida","SC","Spanish Caribbean",348,14323
"350",-83.8008041381836,33.9248313903809,"Barrow","GA","Georgia","GA","Greater Appalachia",364,14956
"351",-83.5487060546875,33.9534797668457,"Barrow","GA","Georgia","GA","Greater Appalachia",364,14967
"352",-83.646110534668,33.901912689209,"Barrow","GA","Georgia","GA","Greater Appalachia",364,14968
"353",-83.6804885864258,33.907642364502,"Barrow","GA","Georgia","GA","Greater Appalachia",364,14969
"354",-83.6919479370117,33.907642364502,"Barrow","GA","Georgia","GA","Greater Appalachia",364,14970
"355",-83.7606964111328,33.8847236633301,"Barrow","GA","Georgia","GA","Greater Appalachia",364,14971
"356",-83.8008041381836,33.9248313903809,"Barrow","GA","Georgia","GA","Greater Appalachia",364,14972
"357",-85.0498580932617,33.8102378845215,"Carroll","GA","Georgia","DS","Deep South",379,15534
"358",-84.9066162109375,33.7644004821777,"Carroll","GA","Georgia","DS","Deep South",379,15535
"359",-84.2591705322266,34.176929473877,"Cherokee","GA","Georgia","GA","Greater Appalachia",385,15724
"360",-84.3279266357422,34.1826629638672,"Cherokee","GA","Georgia","GA","Greater Appalachia",385,15725
"361",-84.368034362793,34.1540107727051,"Cherokee","GA","Georgia","GA","Greater Appalachia",385,15726
"362",-84.3737640380859,34.1253662109375,"Cherokee","GA","Georgia","GA","Greater Appalachia",385,15727
"363",-84.4024124145508,34.1139068603516,"Cherokee","GA","Georgia","GA","Greater Appalachia",385,15728
"364",-84.4253311157227,34.0967178344727,"Cherokee","GA","Georgia","GA","Greater Appalachia",385,15729
"365",-84.4310607910156,34.0680732727051,"Cherokee","GA","Georgia","GA","Greater Appalachia",385,15730
"366",-83.37109375,34.039421081543,"Clarke","GA","Georgia","DS","Deep South",386,15740
"367",-83.3252563476562,34.039421081543,"Clarke","GA","Georgia","DS","Deep South",386,15741
"368",-83.3023300170898,34.039421081543,"Clarke","GA","Georgia","DS","Deep South",386,15742
"369",-83.2851486206055,34.0279655456543,"Clarke","GA","Georgia","DS","Deep South",386,15743
"370",-83.2851486206055,34.0165023803711,"Clarke","GA","Georgia","DS","Deep South",386,15744
"371",-83.2679595947266,34.0107727050781,"Clarke","GA","Georgia","DS","Deep South",386,15745
"372",-83.2622222900391,33.9935836791992,"Clarke","GA","Georgia","DS","Deep South",386,15746
"373",-83.5487060546875,33.9534797668457,"Clarke","GA","Georgia","DS","Deep South",386,15752
"374",-83.37109375,34.039421081543,"Clarke","GA","Georgia","DS","Deep South",386,15753
"375",-84.4310607910156,34.0680732727051,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15858
"376",-84.4310607910156,34.0508804321289,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15859
"377",-84.4253311157227,34.039421081543,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15860
"378",-84.4138717651367,34.0050468444824,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15861
"379",-84.3966827392578,33.9706649780273,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15862
"380",-84.4024124145508,33.9534797668457,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15863
"381",-84.4482498168945,33.9133720397949,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15864
"382",-84.4597091674805,33.896183013916,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15865
"383",-84.4654388427734,33.8618049621582,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15866
"384",-84.4768981933594,33.8274269104004,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15867
"385",-84.545654296875,33.7758636474609,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15868
"386",-84.5800323486328,33.7357559204102,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15869
"387",-84.6373291015625,33.7930526733398,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15870
"388",-84.7347259521484,33.7930526733398,"Cobb","GA","Georgia","GA","Greater Appalachia",390,15871
"389",-84.2935485839844,33.9649391174316,"DeKalb","GA","Georgia","DS","Deep South",401,16139
"390",-84.2878189086914,33.9420204162598,"DeKalb","GA","Georgia","DS","Deep South",401,16140
"391",-84.2534408569336,33.907642364502,"DeKalb","GA","Georgia","DS","Deep South",401,16141
"392",-84.1732330322266,33.8446159362793,"DeKalb","GA","Georgia","DS","Deep South",401,16142
"393",-84.1388549804688,33.8331565856934,"DeKalb","GA","Georgia","DS","Deep South",401,16143
"394",-84.1216583251953,33.8102378845215,"DeKalb","GA","Georgia","DS","Deep South",401,16144
"395",-84.0815582275391,33.7644004821777,"DeKalb","GA","Georgia","DS","Deep South",401,16145
"396",-84.0471801757812,33.7472152709961,"DeKalb","GA","Georgia","DS","Deep South",401,16146
"397",-84.2935485839844,33.9649391174316,"DeKalb","GA","Georgia","DS","Deep South",401,16161
"398",-84.7347259521484,33.7930526733398,"Douglas","GA","Georgia","DS","Deep South",405,16250
"399",-84.6373291015625,33.7930526733398,"Douglas","GA","Georgia","DS","Deep South",405,16251
"400",-84.5800323486328,33.7357559204102,"Douglas","GA","Georgia","DS","Deep South",405,16252
"401",-84.9066162109375,33.7644004821777,"Douglas","GA","Georgia","DS","Deep South",405,16265
"402",-84.8550491333008,33.7529449462891,"Douglas","GA","Georgia","DS","Deep South",405,16266
"403",-84.7347259521484,33.770133972168,"Douglas","GA","Georgia","DS","Deep South",405,16267
"404",-84.7347259521484,33.7930526733398,"Douglas","GA","Georgia","DS","Deep South",405,16268
"405",-82.7981262207031,33.9763984680176,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16377
"406",-82.8439636230469,33.9821281433105,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16378
"407",-82.8611602783203,33.9821281433105,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16379
"408",-82.8898010253906,33.9821281433105,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16380
"409",-82.9184494018555,34.0050468444824,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16381
"410",-82.9413681030273,34.0107727050781,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16382
"411",-82.9585647583008,34.0165023803711,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16383
"412",-82.9872055053711,34.039421081543,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16384
"413",-82.5918655395508,34.0222358703613,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16407
"414",-82.5632171630859,33.9592094421387,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16408
"415",-82.6033248901367,33.9649391174316,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16409
"416",-82.6262435913086,33.9649391174316,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16410
"417",-82.6434326171875,33.9706649780273,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16411
"418",-82.729377746582,33.9821281433105,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16412
"419",-82.7522964477539,33.9821281433105,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16413
"420",-82.7580184936523,33.9763984680176,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16414
"421",-82.7981262207031,33.9763984680176,"Elbert","GA","Georgia","GA","Greater Appalachia",409,16415
"422",-84.2591705322266,34.176929473877,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16596
"423",-84.1102066040039,34.0566101074219,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16611
"424",-84.1445846557617,34.0623397827148,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16612
"425",-84.1846923828125,34.0795288085938,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16613
"426",-84.2133331298828,34.0967178344727,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16614
"427",-84.2534408569336,34.1081771850586,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16615
"428",-84.2477111816406,34.1196365356445,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16616
"429",-84.2591705322266,34.1196365356445,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16617
"430",-84.2591705322266,34.176929473877,"Forsyth","GA","Georgia","GA","Greater Appalachia",415,16618
"431",-84.4310607910156,34.0680732727051,"Fulton","GA","Georgia","DS","Deep South",417,16644
"432",-84.4253311157227,34.0967178344727,"Fulton","GA","Georgia","DS","Deep South",417,16645
"433",-84.4024124145508,34.1139068603516,"Fulton","GA","Georgia","DS","Deep South",417,16646
"434",-84.3737640380859,34.1253662109375,"Fulton","GA","Georgia","DS","Deep South",417,16647
"435",-84.368034362793,34.1540107727051,"Fulton","GA","Georgia","DS","Deep South",417,16648
"436",-84.3279266357422,34.1826629638672,"Fulton","GA","Georgia","DS","Deep South",417,16649
"437",-84.2591705322266,34.176929473877,"Fulton","GA","Georgia","DS","Deep South",417,16650
"438",-84.2591705322266,34.1196365356445,"Fulton","GA","Georgia","DS","Deep South",417,16651
"439",-84.2477111816406,34.1196365356445,"Fulton","GA","Georgia","DS","Deep South",417,16652
"440",-84.2534408569336,34.1081771850586,"Fulton","GA","Georgia","DS","Deep South",417,16653
"441",-84.2133331298828,34.0967178344727,"Fulton","GA","Georgia","DS","Deep South",417,16654
"442",-84.1846923828125,34.0795288085938,"Fulton","GA","Georgia","DS","Deep South",417,16655
"443",-84.1445846557617,34.0623397827148,"Fulton","GA","Georgia","DS","Deep South",417,16656
"444",-84.1102066040039,34.0566101074219,"Fulton","GA","Georgia","DS","Deep South",417,16657
"445",-84.1216583251953,34.039421081543,"Fulton","GA","Georgia","DS","Deep South",417,16658
"446",-84.1560363769531,34.0279655456543,"Fulton","GA","Georgia","DS","Deep South",417,16659
"447",-84.1789627075195,34.0222358703613,"Fulton","GA","Georgia","DS","Deep South",417,16660
"448",-84.1904220581055,33.9993171691895,"Fulton","GA","Georgia","DS","Deep South",417,16661
"449",-84.2018737792969,33.9993171691895,"Fulton","GA","Georgia","DS","Deep South",417,16662
"450",-84.2190704345703,33.9993171691895,"Fulton","GA","Georgia","DS","Deep South",417,16663
"451",-84.2305297851562,34.0050468444824,"Fulton","GA","Georgia","DS","Deep South",417,16664
"452",-84.2477111816406,33.9993171691895,"Fulton","GA","Georgia","DS","Deep South",417,16665
"453",-84.2534408569336,33.9821281433105,"Fulton","GA","Georgia","DS","Deep South",417,16666
"454",-84.2534408569336,33.9649391174316,"Fulton","GA","Georgia","DS","Deep South",417,16667
"455",-84.2591705322266,33.9534797668457,"Fulton","GA","Georgia","DS","Deep South",417,16668
"456",-84.2820892333984,33.9534797668457,"Fulton","GA","Georgia","DS","Deep South",417,16669
"457",-84.2935485839844,33.9649391174316,"Fulton","GA","Georgia","DS","Deep South",417,16670
"458",-84.5800323486328,33.7357559204102,"Fulton","GA","Georgia","DS","Deep South",417,16692
"459",-84.545654296875,33.7758636474609,"Fulton","GA","Georgia","DS","Deep South",417,16693
"460",-84.4768981933594,33.8274269104004,"Fulton","GA","Georgia","DS","Deep South",417,16694
"461",-84.4654388427734,33.8618049621582,"Fulton","GA","Georgia","DS","Deep South",417,16695
"462",-84.4597091674805,33.896183013916,"Fulton","GA","Georgia","DS","Deep South",417,16696
"463",-84.4482498168945,33.9133720397949,"Fulton","GA","Georgia","DS","Deep South",417,16697
"464",-84.4024124145508,33.9534797668457,"Fulton","GA","Georgia","DS","Deep South",417,16698
"465",-84.3966827392578,33.9706649780273,"Fulton","GA","Georgia","DS","Deep South",417,16699
"466",-84.4138717651367,34.0050468444824,"Fulton","GA","Georgia","DS","Deep South",417,16700
